age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,contact_unknown,duration_contact_cellular,duration_contact_telephone,duration_contact_unknown,above_median_duration,scaled_balance,housing_penalty,loan_penalty,default_penalty,job_score,FSI
38,unemployed,married,primary,no,1147.0,yes,yes,8,may,249,5,-1,0,unknown,no,False,False,True,0,0,249,1,0.6656732592793281,-1,-1,0,-2,-3.334326740720672
38,admin.,married,tertiary,no,605.0,no,no,18,nov,147,2,-1,0,unknown,no,True,False,False,147,0,0,0,0.5188295854781902,0,0,0,0,0.5188295854781902
55,management,married,unknown,no,559.0,no,no,28,jan,271,2,-1,0,unknown,no,True,False,False,271,0,0,1,0.5063668382552153,0,0,0,2,2.5063668382552153
43,management,married,tertiary,no,2.0,no,yes,20,aug,472,2,-1,0,unknown,no,True,False,False,472,0,0,1,0.3554592251422379,0,-1,0,2,1.355459225142238
30,blue-collar,married,primary,no,1317.0,yes,no,21,may,395,2,-1,0,unknown,no,False,False,True,0,0,395,1,0.7117312381468437,-1,0,0,-1,-1.2882687618531563
46,blue-collar,married,secondary,no,182.0,no,no,4,feb,56,1,-1,0,unknown,no,True,False,False,56,0,0,0,0.40422649688431317,0,0,0,-1,-0.5957735031156868
26,unemployed,single,secondary,no,1064.0,no,no,31,may,113,1,-1,0,unknown,no,False,False,True,0,0,113,0,0.6431861284204823,0,0,0,-2,-1.3568138715795177
37,blue-collar,married,secondary,no,-67.0,no,no,2,feb,157,1,-1,0,unknown,no,True,False,False,157,0,0,0,0.3367651043077757,0,0,0,-1,-0.6632348956922243
60,self-employed,single,tertiary,no,179.0,no,yes,29,jul,79,4,-1,0,unknown,no,True,False,False,79,0,0,0,0.4034137090219453,0,-1,0,1,0.4034137090219452
47,blue-collar,married,primary,no,214.0,yes,yes,9,jun,168,1,-1,0,unknown,no,False,False,True,0,0,168,0,0.4128962340829044,-1,-1,0,-1,-2.587103765917096
51,unemployed,married,secondary,no,1760.0,no,yes,19,nov,162,1,-1,0,unknown,no,True,False,False,162,0,0,0,0.8317529124898402,0,-1,0,-2,-2.16824708751016
48,admin.,single,secondary,no,1150.0,yes,no,28,may,357,1,-1,0,unknown,no,False,False,True,0,0,357,1,0.666486047141696,-1,0,0,0,-0.333513952858304
37,admin.,married,secondary,no,121.0,no,no,22,jul,22,6,-1,0,unknown,no,True,False,False,22,0,0,0,0.3876998103494988,0,0,0,0,0.3876998103494988
34,admin.,married,secondary,no,244.0,yes,no,31,jul,56,4,-1,0,unknown,no,True,False,False,56,0,0,0,0.4210241127065836,-1,0,0,0,-0.5789758872934164
30,management,single,tertiary,no,424.0,no,no,16,apr,298,4,-1,0,unknown,yes,True,False,False,298,0,0,1,0.4697913844486589,0,0,0,2,2.469791384448659
47,management,divorced,tertiary,no,447.0,no,yes,7,may,126,1,-1,0,unknown,no,False,False,True,0,0,126,0,0.4760227580601463,0,-1,0,2,1.4760227580601462
33,blue-collar,married,primary,no,-195.0,no,no,20,sep,9,1,-1,0,unknown,no,False,False,True,0,0,9,0,0.302086155513411,0,0,0,-1,-0.697913844486589
56,retired,married,tertiary,no,478.0,no,no,5,feb,97,1,-1,0,unknown,no,True,False,False,97,0,0,0,0.4844215659712815,0,0,0,-1,-0.5155784340287185
60,management,single,tertiary,no,0.0,no,yes,23,jul,151,1,-1,0,unknown,no,True,False,False,151,0,0,0,0.3549173665673259,0,-1,0,2,1.3549173665673258
57,management,married,tertiary,no,1602.0,no,no,29,jul,339,3,-1,0,unknown,no,True,False,False,339,0,0,1,0.7889460850717963,0,0,0,2,2.7889460850717964
44,admin.,married,secondary,no,0.0,yes,yes,16,may,159,1,-1,0,unknown,no,False,False,True,0,0,159,0,0.3549173665673259,-1,-1,0,0,-1.645082633432674
31,blue-collar,married,secondary,no,1660.0,yes,no,20,apr,342,1,-1,0,unknown,no,True,False,False,342,0,0,1,0.8046599837442427,-1,0,0,-1,-1.1953400162557573
35,management,married,tertiary,yes,32.0,yes,no,21,nov,180,1,-1,0,unknown,no,True,False,False,180,0,0,1,0.3635871037659171,-1,0,-2,2,-0.6364128962340829
39,management,married,tertiary,no,278.0,no,yes,28,jul,60,3,-1,0,unknown,no,True,False,False,60,0,0,0,0.4302357084800867,0,-1,0,2,1.4302357084800867
30,services,single,secondary,no,209.0,yes,no,6,may,264,2,-1,0,unknown,no,False,False,True,0,0,264,1,0.4115415876456245,-1,0,0,0,-0.5884584123543755
46,services,married,secondary,no,271.0,yes,no,16,may,134,4,-1,0,unknown,no,False,False,True,0,0,134,0,0.4283392034678949,-1,0,0,0,-0.5716607965321051
36,management,single,tertiary,no,339.0,no,no,21,nov,6,6,-1,0,unknown,no,True,False,False,6,0,0,0,0.4467623950149011,0,0,0,2,2.4467623950149013
42,blue-collar,married,primary,no,0.0,yes,yes,7,may,209,2,-1,0,unknown,no,True,False,False,209,0,0,1,0.3549173665673259,-1,-1,0,-1,-2.645082633432674
50,housemaid,married,primary,no,395.0,yes,no,15,may,419,2,-1,0,unknown,no,False,False,True,0,0,419,1,0.46193443511243565,-1,0,0,-1,-1.5380655648875643
49,blue-collar,married,secondary,no,2039.0,yes,no,18,nov,283,2,-1,0,unknown,no,True,False,False,283,0,0,1,0.9073421836900569,-1,0,0,-1,-1.0926578163099432
23,student,single,secondary,no,780.0,no,no,16,sep,267,1,-1,0,unknown,no,True,False,False,267,0,0,1,0.5662422107829856,0,0,0,1,1.5662422107829856
38,technician,single,secondary,no,0.0,yes,no,7,apr,196,2,-1,0,unknown,no,True,False,False,196,0,0,1,0.3549173665673259,-1,0,0,1,0.354917366567326
58,housemaid,married,tertiary,no,497.0,no,no,11,jun,138,5,-1,0,unknown,no,False,False,True,0,0,138,0,0.489569222432945,0,0,0,-1,-0.510430777567055
41,retired,married,primary,no,55.0,no,no,4,jun,207,1,-1,0,unknown,no,True,False,False,207,0,0,1,0.3698184773774045,0,0,0,-1,-0.6301815226225955
38,services,married,secondary,no,-140.0,no,no,25,jun,456,3,-1,0,unknown,no,False,False,True,0,0,456,1,0.31698726632348956,0,0,0,0,0.31698726632348956
51,technician,married,secondary,no,-379.0,yes,no,5,aug,261,1,-1,0,unknown,no,True,False,False,261,0,0,1,0.2522351666215118,-1,0,0,1,0.2522351666215119
27,services,single,secondary,no,468.0,yes,no,13,may,109,1,-1,0,unknown,no,True,False,False,109,0,0,0,0.48171227309672177,-1,0,0,0,-0.5182877269032782
41,blue-collar,married,primary,no,8.0,yes,no,15,jul,155,2,-1,0,unknown,no,True,False,False,155,0,0,0,0.3570848008669737,-1,0,0,-1,-1.6429151991330264
45,blue-collar,married,primary,no,61.0,no,no,17,apr,108,1,-1,0,unknown,no,True,False,False,108,0,0,0,0.37144405310214035,0,0,0,-1,-0.6285559468978597
48,technician,married,secondary,no,302.0,yes,no,26,may,208,3,-1,0,unknown,no,False,False,True,0,0,208,1,0.43673801137903007,-1,0,0,1,0.43673801137903
32,blue-collar,married,secondary,no,1005.0,no,no,12,may,215,1,-1,0,unknown,no,True,False,False,215,0,0,1,0.6272013004605798,0,0,0,-1,-0.37279869953942024
28,blue-collar,single,primary,no,0.0,yes,yes,3,jun,380,4,-1,0,unknown,no,False,False,True,0,0,380,1,0.3549173665673259,-1,-1,0,-1,-2.645082633432674
41,technician,married,secondary,no,288.0,yes,no,15,may,221,4,-1,0,unknown,no,False,False,True,0,0,221,1,0.4329450013546464,-1,0,0,1,0.4329450013546463
34,admin.,married,secondary,no,613.0,yes,no,4,jun,80,1,-1,0,unknown,no,True,False,False,80,0,0,0,0.520997019777838,-1,0,0,0,-0.47900298022216203
38,blue-collar,married,primary,no,168.0,yes,yes,13,may,212,3,-1,0,unknown,no,False,True,False,0,212,0,1,0.4004334868599296,-1,-1,0,-1,-2.5995665131400703
27,blue-collar,single,secondary,no,148.0,no,no,22,jul,203,1,-1,0,unknown,no,True,False,False,203,0,0,1,0.39501490111081006,0,0,0,-1,-0.6049850988891899
48,retired,married,primary,yes,-285.0,no,yes,19,nov,157,1,-1,0,unknown,no,True,False,False,157,0,0,0,0.27770251964237336,0,-1,-2,-1,-3.7222974803576268
50,blue-collar,married,secondary,no,887.0,no,no,16,jun,287,1,-1,0,unknown,no,False,False,True,0,0,287,1,0.5952316445407748,0,0,0,-1,-0.4047683554592252
41,technician,married,tertiary,no,744.0,yes,no,14,may,125,1,-1,0,unknown,no,False,False,True,0,0,125,0,0.5564887564345706,-1,0,0,1,0.5564887564345706
39,technician,married,secondary,no,130.0,no,no,8,jul,202,2,-1,0,unknown,no,True,False,False,202,0,0,1,0.39013817393660255,0,0,0,1,1.3901381739366026
49,management,married,tertiary,no,322.0,no,no,6,aug,72,4,-1,0,unknown,no,True,False,False,72,0,0,0,0.44215659712814953,0,0,0,2,2.4421565971281494
34,blue-collar,single,secondary,no,186.0,no,no,2,feb,342,1,-1,0,unknown,no,True,False,False,342,0,0,1,0.4053102140341371,0,0,0,-1,-0.5946897859658629
42,management,married,tertiary,no,0.0,no,no,13,aug,325,2,-1,0,unknown,no,True,False,False,325,0,0,1,0.3549173665673259,0,0,0,2,2.3549173665673258
31,services,single,secondary,no,2070.0,no,no,29,aug,319,2,-1,0,unknown,no,True,False,False,319,0,0,1,0.915740991601192,0,0,0,0,0.915740991601192
45,blue-collar,single,primary,no,999.0,no,no,29,jan,182,2,-1,0,unknown,no,True,False,False,182,0,0,1,0.625575724735844,0,0,0,-1,-0.374424275264156
39,self-employed,married,secondary,no,167.0,yes,yes,17,jul,330,1,-1,0,unknown,no,True,False,False,330,0,0,1,0.4001625575724736,-1,-1,0,1,-0.5998374424275263
46,technician,married,secondary,no,1322.0,yes,yes,19,nov,514,1,-1,0,unknown,no,True,False,False,514,0,0,1,0.7130858845841236,-1,-1,0,1,-0.2869141154158763
42,admin.,divorced,secondary,no,1076.0,yes,no,14,may,213,1,-1,0,unknown,no,False,False,True,0,0,213,1,0.6464372798699539,-1,0,0,0,-0.3535627201300461
26,technician,single,secondary,no,1216.0,yes,no,16,apr,472,2,-1,0,unknown,no,True,False,False,472,0,0,1,0.6843673801137903,-1,0,0,1,0.6843673801137902
36,services,single,secondary,no,342.0,yes,no,7,may,142,1,-1,0,unknown,no,False,False,True,0,0,142,0,0.44757518287726905,-1,0,0,0,-0.552424817122731
29,blue-collar,single,primary,no,950.0,yes,no,4,jun,135,3,-1,0,unknown,no,False,False,True,0,0,135,0,0.6123001896505013,-1,0,0,-1,-1.3876998103494986
36,blue-collar,married,primary,no,973.0,yes,yes,23,may,293,1,-1,0,unknown,no,False,False,True,0,0,293,1,0.6185315632619887,-1,-1,0,-1,-2.3814684367380115
32,blue-collar,married,secondary,no,2366.0,yes,no,20,may,127,2,-1,0,unknown,no,False,False,True,0,0,127,0,0.9959360606881604,-1,0,0,-1,-1.0040639393118396
53,management,married,primary,no,995.0,no,no,4,feb,200,3,-1,0,unknown,no,True,False,False,200,0,0,1,0.6244920075860201,0,0,0,2,2.62449200758602
29,management,married,tertiary,no,20.0,yes,no,12,may,418,1,-1,0,unknown,no,True,False,False,418,0,0,1,0.3603359523164454,-1,0,0,2,1.3603359523164453
56,management,married,tertiary,no,217.0,no,yes,21,jul,121,2,-1,0,unknown,no,True,False,False,121,0,0,0,0.41370902194527226,0,-1,0,2,1.4137090219452721
55,entrepreneur,divorced,tertiary,no,0.0,no,no,6,jun,108,2,-1,0,unknown,no,False,False,True,0,0,108,0,0.3549173665673259,0,0,0,2,2.3549173665673258
31,self-employed,married,tertiary,no,259.0,yes,no,7,may,47,1,-1,0,unknown,no,True,False,False,47,0,0,0,0.4250880520184232,-1,0,0,1,0.42508805201842326
36,management,married,secondary,no,644.0,yes,no,18,nov,54,2,-1,0,unknown,no,True,False,False,54,0,0,0,0.5293958276889732,-1,0,0,2,1.5293958276889734
44,management,married,tertiary,no,22.0,yes,no,6,aug,265,2,-1,0,unknown,no,True,False,False,265,0,0,1,0.36087781089135734,-1,0,0,2,1.3608778108913575
30,admin.,single,secondary,no,239.0,yes,no,7,may,115,3,-1,0,unknown,no,True,False,False,115,0,0,0,0.41966946626930374,-1,0,0,0,-0.5803305337306963
30,management,married,tertiary,no,1221.0,yes,no,25,jul,279,4,-1,0,unknown,yes,False,True,False,0,279,0,1,0.6857220265510702,-1,0,0,2,1.68572202655107
62,retired,married,secondary,no,816.0,no,no,1,sep,28,2,-1,0,unknown,no,True,False,False,28,0,0,0,0.5759956651314007,0,0,0,-1,-0.42400433486859934
24,blue-collar,married,secondary,no,1222.0,yes,no,20,apr,369,1,-1,0,unknown,no,True,False,False,369,0,0,1,0.6859929558385262,-1,0,0,-1,-1.3140070441614737
31,technician,married,secondary,no,2363.0,yes,no,13,may,247,1,-1,0,unknown,no,True,False,False,247,0,0,1,0.9951232728257925,-1,0,0,1,0.9951232728257926
66,retired,married,tertiary,no,2262.0,no,no,22,apr,155,1,-1,0,unknown,no,True,False,False,155,0,0,0,0.9677594147927391,0,0,0,-1,-0.03224058520726092
47,admin.,married,secondary,no,2.0,no,no,10,jul,89,1,-1,0,unknown,no,True,False,False,89,0,0,0,0.3554592251422379,0,0,0,0,0.3554592251422379
39,entrepreneur,married,tertiary,no,2.0,yes,no,17,nov,180,1,-1,0,unknown,no,True,False,False,180,0,0,1,0.3554592251422379,-1,0,0,2,1.355459225142238
27,technician,married,secondary,no,1577.0,yes,yes,28,may,266,2,-1,0,unknown,no,False,False,True,0,0,266,1,0.782172852885397,-1,-1,0,1,-0.21782714711460294
32,blue-collar,married,secondary,no,34.0,yes,no,5,may,321,2,-1,0,unknown,no,True,False,False,321,0,0,1,0.36412896234082903,-1,0,0,-1,-1.635871037659171
42,blue-collar,married,secondary,no,117.0,yes,no,9,may,147,1,-1,0,unknown,no,False,False,True,0,0,147,0,0.3866160931996749,-1,0,0,-1,-1.613383906800325
40,technician,single,secondary,no,641.0,no,no,16,jul,156,6,-1,0,unknown,no,True,False,False,156,0,0,0,0.5285830398266053,0,0,0,1,1.5285830398266054
55,unemployed,married,tertiary,no,383.0,no,no,6,may,343,3,-1,0,unknown,no,False,False,True,0,0,343,1,0.45868328366296396,0,0,0,-2,-1.541316716337036
50,blue-collar,married,secondary,no,283.0,yes,no,7,aug,226,3,-1,0,unknown,no,True,False,False,226,0,0,1,0.4315903549173666,-1,0,0,-1,-1.5684096450826335
45,management,divorced,tertiary,no,0.0,no,no,1,jun,5,1,-1,0,unknown,no,False,False,True,0,0,5,0,0.3549173665673259,0,0,0,2,2.3549173665673258
39,management,married,tertiary,no,-606.0,yes,no,26,may,142,1,-1,0,unknown,no,False,False,True,0,0,142,0,0.1907342183690057,-1,0,0,2,1.1907342183690055
55,self-employed,married,secondary,no,-196.0,yes,no,20,may,210,2,-1,0,unknown,no,False,False,True,0,0,210,1,0.301815226225955,-1,0,0,1,0.301815226225955
38,entrepreneur,married,secondary,yes,15.0,yes,no,10,jul,121,1,-1,0,unknown,no,True,False,False,121,0,0,0,0.35898130587916555,-1,0,-2,2,-0.6410186941208345
41,management,married,tertiary,no,666.0,yes,no,21,may,253,3,-1,0,unknown,no,False,False,True,0,0,253,1,0.5353562720130046,-1,0,0,2,1.5353562720130047
57,blue-collar,married,primary,no,452.0,yes,no,13,may,139,4,-1,0,unknown,no,False,False,True,0,0,139,0,0.47737740449742616,-1,0,0,-1,-1.5226225955025738
48,blue-collar,married,secondary,no,149.0,yes,no,9,may,71,1,-1,0,unknown,no,False,False,True,0,0,71,0,0.39528583039826604,-1,0,0,-1,-1.604714169601734
35,services,married,secondary,no,1453.0,yes,no,28,may,199,1,-1,0,unknown,no,False,False,True,0,0,199,1,0.7485776212408561,-1,0,0,0,-0.25142237875914386
54,blue-collar,married,secondary,no,1480.0,no,no,14,may,108,1,-1,0,unknown,no,False,False,True,0,0,108,0,0.7558927120021675,0,0,0,-1,-0.24410728799783254
37,management,single,unknown,no,715.0,yes,no,20,may,247,2,-1,0,unknown,no,False,False,True,0,0,247,1,0.5486318070983474,-1,0,0,2,1.5486318070983476
56,management,single,secondary,no,237.0,yes,no,9,jul,236,4,-1,0,unknown,no,False,True,False,0,236,0,1,0.4191276076943918,-1,0,0,2,1.4191276076943917
54,management,married,tertiary,no,55.0,yes,no,2,jun,112,2,-1,0,unknown,no,True,False,False,112,0,0,0,0.3698184773774045,-1,0,0,2,1.3698184773774047
52,blue-collar,married,primary,no,779.0,yes,no,16,may,30,3,-1,0,unknown,no,False,False,True,0,0,30,0,0.5659712814955297,-1,0,0,-1,-1.4340287185044702
55,blue-collar,single,primary,no,1187.0,yes,no,2,jun,193,2,-1,0,unknown,no,False,False,True,0,0,193,1,0.676510430777567,-1,0,0,-1,-1.323489569222433
33,management,married,tertiary,no,641.0,yes,no,13,aug,347,2,-1,0,unknown,no,True,False,False,347,0,0,1,0.5285830398266053,-1,0,0,2,1.5285830398266054
46,admin.,married,secondary,no,22.0,no,no,26,aug,388,6,-1,0,unknown,yes,True,False,False,388,0,0,1,0.36087781089135734,0,0,0,0,0.36087781089135734
42,management,single,tertiary,no,515.0,yes,no,19,nov,501,2,-1,0,unknown,no,True,False,False,501,0,0,1,0.49444594960715255,-1,0,0,2,1.4944459496071527
31,management,married,tertiary,no,13.0,no,no,28,aug,110,5,-1,0,unknown,no,True,False,False,110,0,0,0,0.3584394473042536,0,0,0,2,2.358439447304254
19,student,single,primary,no,103.0,no,no,10,jul,104,2,-1,0,unknown,yes,True,False,False,104,0,0,0,0.38282308317529123,0,0,0,1,1.3828230831752912
31,unemployed,married,secondary,no,296.0,yes,no,20,may,378,3,-1,0,unknown,no,False,False,True,0,0,378,1,0.43511243565429425,-1,0,0,-2,-2.564887564345706
52,self-employed,single,primary,no,217.0,no,yes,15,jul,193,6,-1,0,unknown,no,True,False,False,193,0,0,1,0.41370902194527226,0,-1,0,1,0.41370902194527215
42,self-employed,divorced,tertiary,no,360.0,yes,no,24,jun,110,5,-1,0,unknown,no,False,False,True,0,0,110,0,0.45245191005147656,-1,0,0,1,0.45245191005147656
48,management,divorced,tertiary,no,108.0,yes,no,27,may,89,2,-1,0,unknown,no,False,False,True,0,0,89,0,0.38417772961257113,-1,0,0,2,1.384177729612571
34,technician,married,tertiary,no,691.0,yes,yes,2,jun,70,1,-1,0,unknown,no,False,False,True,0,0,70,0,0.542129504199404,-1,-1,0,1,-0.4578704958005959
54,services,married,secondary,no,0.0,no,no,19,jun,220,1,-1,0,unknown,no,False,False,True,0,0,220,1,0.3549173665673259,0,0,0,0,0.3549173665673259
50,entrepreneur,married,secondary,no,665.0,no,no,17,nov,238,1,-1,0,unknown,no,False,True,False,0,238,0,1,0.5350853427255486,0,0,0,2,2.535085342725549
47,blue-collar,married,primary,no,233.0,no,no,8,aug,293,3,-1,0,unknown,no,True,False,False,293,0,0,1,0.41804389054456786,0,0,0,-1,-0.5819561094554322
45,services,married,secondary,no,-839.0,yes,yes,28,may,68,3,-1,0,unknown,no,False,False,True,0,0,68,0,0.12760769439176375,-1,-1,0,0,-1.872392305608236
49,unemployed,divorced,secondary,no,66.0,no,no,9,jul,218,3,-1,0,unknown,no,True,False,False,218,0,0,1,0.3727986995394202,0,0,0,-2,-1.6272013004605799
32,services,single,secondary,no,182.0,yes,no,6,may,145,1,-1,0,unknown,no,True,False,False,145,0,0,0,0.40422649688431317,-1,0,0,0,-0.5957735031156868
58,management,married,primary,no,76.0,yes,no,18,may,54,4,-1,0,unknown,no,False,True,False,0,54,0,0,0.37550799241398,-1,0,0,2,1.3755079924139801
34,admin.,single,secondary,no,663.0,yes,no,20,apr,111,1,-1,0,unknown,no,True,False,False,111,0,0,0,0.5345434841506367,-1,0,0,0,-0.4654565158493633
29,blue-collar,married,secondary,no,15.0,no,no,3,jun,136,1,-1,0,unknown,no,True,False,False,136,0,0,0,0.35898130587916555,0,0,0,-1,-0.6410186941208345
52,blue-collar,married,primary,no,1054.0,no,no,4,aug,273,1,-1,0,unknown,no,True,False,False,273,0,0,1,0.6404768355459225,0,0,0,-1,-0.3595231644540775
45,management,married,tertiary,no,1529.0,no,no,30,jun,160,1,-1,0,unknown,no,True,False,False,160,0,0,0,0.7691682470875102,0,0,0,2,2.76916824708751
26,management,single,secondary,no,63.0,no,no,28,jul,76,4,-1,0,unknown,no,True,False,False,76,0,0,0,0.3719859116770523,0,0,0,2,2.3719859116770525
40,management,married,tertiary,no,0.0,no,no,19,aug,44,1,-1,0,unknown,no,True,False,False,44,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
41,admin.,married,secondary,no,920.0,yes,yes,27,may,239,1,-1,0,unknown,no,False,False,True,0,0,239,1,0.604172311026822,-1,-1,0,0,-1.395827688973178
48,blue-collar,married,secondary,no,157.0,yes,no,6,may,264,1,-1,0,unknown,no,False,False,True,0,0,264,1,0.39745326469791387,-1,0,0,-1,-1.6025467353020861
35,blue-collar,married,primary,no,0.0,yes,no,24,jul,90,6,-1,0,unknown,no,True,False,False,90,0,0,0,0.3549173665673259,-1,0,0,-1,-1.645082633432674
47,self-employed,married,secondary,yes,2.0,no,no,5,feb,236,2,-1,0,unknown,no,True,False,False,236,0,0,1,0.3554592251422379,0,0,-2,1,-0.6445407748577621
54,management,married,tertiary,no,0.0,no,no,16,jul,118,5,-1,0,unknown,no,True,False,False,118,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
28,student,married,secondary,no,378.0,yes,no,17,apr,346,1,-1,0,unknown,no,True,False,False,346,0,0,1,0.4573286372256841,-1,0,0,1,0.4573286372256842
54,blue-collar,married,primary,no,211.0,no,no,19,jun,200,2,-1,0,unknown,no,False,False,True,0,0,200,1,0.41208344622053644,0,0,0,-1,-0.5879165537794635
43,management,single,tertiary,no,1304.0,no,no,6,aug,501,2,-1,0,unknown,yes,True,False,False,501,0,0,1,0.708209157409916,0,0,0,2,2.708209157409916
34,technician,married,secondary,no,1464.0,yes,no,23,may,350,1,-1,0,unknown,no,False,False,True,0,0,350,1,0.7515578434028719,-1,0,0,1,0.751557843402872
36,services,married,secondary,no,-302.0,yes,no,13,may,36,2,-1,0,unknown,no,True,False,False,36,0,0,0,0.2730967217556218,-1,0,0,0,-0.7269032782443783
35,blue-collar,married,secondary,no,-339.0,yes,no,8,may,389,2,-1,0,unknown,no,False,False,True,0,0,389,1,0.2630723381197507,-1,0,0,-1,-1.7369276618802494
26,self-employed,single,tertiary,no,211.0,no,no,29,jan,168,3,-1,0,unknown,no,True,False,False,168,0,0,1,0.41208344622053644,0,0,0,1,1.4120834462205365
46,entrepreneur,married,unknown,no,242.0,yes,no,9,may,332,2,-1,0,unknown,no,False,False,True,0,0,332,1,0.4204822541316716,-1,0,0,2,1.4204822541316715
35,services,divorced,secondary,no,67.0,yes,no,5,may,192,2,-1,0,unknown,no,True,False,False,192,0,0,1,0.37306962882687617,-1,0,0,0,-0.6269303711731238
58,retired,married,unknown,no,937.0,no,no,5,aug,155,1,-1,0,unknown,no,True,False,False,155,0,0,0,0.6087781089135735,0,0,0,-1,-0.39122189108642647
44,services,married,secondary,no,0.0,yes,yes,11,may,161,1,-1,0,unknown,no,True,False,False,161,0,0,0,0.3549173665673259,-1,-1,0,0,-1.645082633432674
